source,target,distance_km
43017,94001,5.0649932872611
43017,39015,5.352840741139231
43017,67015,5.819411052675347
43018,7006,1.6180630395630449
43018,28074,2.0275862497067787
43018,76005,2.438311711000052
43018,54001,3.9545337272553382
43018,47004,4.266334257884631
43021,44009,2.9793599983889156
43021,40012,3.7701578216302827
43021,27084,3.8198177967018268
43021,28072,6.052752762173588
43021,19020,6.459161865133897
44001,54016,1.0181517568614218
44001,15011,2.946450406845498
44001,15030,3.10363722106821
44001,24005,3.36600326797227
44001,21013,3.471935771295316
44002,21013,3.2258257857485115
44002,39008,3.528177574896139
44002,28039,3.9871866021042957
44002,7003,5.08114327686201
44002,21009,6.037308092188107
44006,50006,1.7804010784090196
44006,39127,3.0307670646224203
44006,54063,3.890315282853049
44006,27023,4.247581076330386
44006,39035,4.758131671149927
44009,21011,2.1119055376602427
44009,43021,2.9793599983889156
44009,35003,4.984672607102697
44009,41020,6.6597032966942304
44009,57009,7.042463773424752
44011,39042,1.842611462028824
44011,71004,2.1883189895442574
44011,89005,2.9249671793030427
44011,85001,3.0837473956211134
44011,33028,3.8738575089953944
45001,55018,2.129497593330408
45001,28026,3.5876778004720546
45001,13007,5.181106638547406
45001,83003,5.631825370161969
45001,39143,6.024914937158863
45003,21017,2.624189779722496
45003,28043,4.827436586843995
45003,81004,5.238715968632008
45003,12007,5.750260168027183
45003,9002,6.146546103300617
45004,15039,3.1403709971912552
45004,38007,3.740273786770161
45004,12006,5.047303438470884
45004,84008,5.121774887673218
45004,26009,5.840676758732673
45005,7002,2.4355149352857604
45005,79004,2.885386802492865
45005,43008,3.313816229062801
45005,19020,3.8629900336397456
45005,15016,3.9621696076770867
45009,38030,1.9368575063746947
45009,39010,5.6226913484558265
45009,69015,6.375487118644347
45009,47009,6.697461683354374
45009,39035,8.092793151934627
45012,26009,1.318871108183055
45012,39037,4.251521727570024
45012,21003,4.486867169863624
45012,96004,4.490804159613287
45012,37003,6.2934620837818676
46003,18001,4.959820964510715
46003,27043,5.203797555631849
46003,48005,5.91413467888583
46003,69002,6.360773930898661
46003,13005,6.4577901018847
46005,54004,2.9763993347667577
46005,55021,3.1754914580266154
46005,38021,3.5298702525730317
46005,76008,4.323765257272878
46005,63004,4.706937858098405
46008,74005,1.5583889116648644
46008,81004,2.353990016971185
46008,21023,3.7405803025733855
46008,88001,5.19437166556264
46008,39052,5.6224881502765305
46014,7005,1.513085589119135
46014,28117,3.0415550299147966
46014,7003,3.5129880443861463
46014,52016,3.9433916873676145
46014,37009,5.436110742065507
47001,60012,2.1362361760816615
47001,84020,3.5618279015134915
47001,55018,3.741197802843362
47001,39017,3.9203349346707608
47001,12009,4.004874155326232
47004,31006,2.940907342981074
47004,43018,4.266334257884631
47004,54036,4.704875875089586
47004,54020,5.452842378063023
47004,24004,5.870632759762784
47005,15011,1.6193137435345875
47005,107001,2.7102665920532614
47005,52005,3.6351715227757824
47005,39015,4.695100105429063
47005,36006,7.117109033870424
47008,38017,2.207283398206945
47008,17018,2.479222862108205
47008,72002,2.487373916402598
47008,47018,2.6580543636276515
47008,39004,6.82239092987202
47009,65004,0.8011797551111736
47009,76011,2.655567171057814
47009,40010,4.236674639384053
47009,33031,5.019361911637773
47009,42010,5.0662903588325845
47011,83007,1.0006178091559235
47011,67010,1.4125891122332779
47011,84017,1.6245150045475112
47011,37005,2.1157998487569656
47011,41012,2.7860872204581106
47014,96001,2.1151115809810133
47014,58006,4.619401909338481
47014,21024,4.66986530855013
47014,67025,4.782722655559279
47014,39036,6.128765128474088
47018,54095,0.674862949049657
47018,47008,2.6580543636276515
47018,4003,2.8816628879867263
47018,41016,3.79876400951678
47018,72004,5.826043597502511
48003,24001,0.4835555810866006
48003,10002,2.085892614685617
48003,54015,3.323083056440209
48003,64006,4.278461055099135
48003,28039,4.539954625323914
48004,18011,0.9097785444821174
48004,48011,2.003796646369087
48004,40017,3.5705106077422597
48004,27034,3.652593872852551
48004,64001,4.226705691197342
48005,84018,2.7038744423511973
48005,53009,4.178892915593794
48005,28040,4.464695734313818
48005,39049,4.949300758693091
48005,50011,5.6910309259395175
48011,39036,1.3691259985844983
48011,48004,2.003796646369087
48011,89005,3.320677792258683
48011,16003,3.325490039076948
48011,23007,3.8704993217929906
49001,73005,2.281523394576527
49001,28074,4.603216810014493
49001,41006,4.617632293719369
49001,76008,5.7904286542535
49001,60010,6.294657099477302
49002,80006,1.0532791652738605
49002,54057,2.582603337719519
49002,73015,3.6940016242551925
49002,54016,3.7480715041204857
49002,24003,5.07905384889745
49004,54095,1.5089973492355777
49004,56001,1.9128303636234971
49004,41006,2.7293090700761615
49004,39035,3.8497118073954577
49004,80004,4.446449819800062
50001,27079,5.988616200759571
50001,55026,7.336022968884435
50001,73015,8.21062975660211
50001,13004,8.659530934178825
50001,36009,8.76758718234384
50002,61001,3.1356878033375706
50002,36003,5.0210701050672455
50002,55018,6.710952614942234
50002,40007,6.824634568971441
50002,39034,7.279307934137695
50006,44006,1.7804010784090196
50006,102001,2.2759340939491195
50006,39007,3.084389728941529
50006,55002,4.614252377146269
50006,74005,5.238784305542651
50007,40021,0.15063864046120437
50007,72015,0.962667128347073
50007,21012,3.061733659219887
50007,72004,3.2867795788583085
50007,19020,3.566468281087048
50008,42011,1.1393090011054947
50008,79002,3.6711382431066255
50008,56012,4.235951368937089
50008,39012,4.389805576560311
50008,23004,5.615501580446755
50011,39127,0.5647167431553628
50011,53018,2.1857584496005042
50011,38030,3.18357047982293
50011,26005,4.659381182088454
50011,15013,5.209918329494235
51001,53008,3.1542555381579347
51001,28060,3.927049019301898
51001,37009,4.219013154755505
51001,20002,4.704964399440234
51001,54017,5.982299223542735
52004,83007,2.3414627906503234
52004,65008,4.545079317239689
52004,54001,4.768895259910831
52004,15024,4.9797735892307395
52004,27042,6.264231557022777
52005,89003,0.899928886079339
52005,47005,3.6351715227757824
52005,33018,4.634417439117888
52005,15024,5.199251676924286
52005,58010,5.305907745145971
52006,22009,0.2220315292925759
52006,36011,2.54205035355321
52006,39027,4.104558685169454
52006,12008,4.7011008285294205
52006,4001,5.121465610545481
52007,28031,2.745137519323941
52007,39005,2.9351185665999933
52007,40016,5.035683866169519
52007,97002,5.065520308912007
52007,12007,5.154642567627749
52009,40020,4.063704713681839
52009,33018,4.37936399491981
52009,27051,4.725185710636144
52009,19010,5.71742783076446
52009,85001,5.765551664845264
52010,36011,3.6308314474786627
52010,84019,4.040136260078365
52010,39028,4.538194574938364
52010,39023,5.188721326107233
52010,56007,7.939340148904064
52011,39072,4.830109419050463
52011,67010,4.961812773573787
52011,15011,5.42868989720356
52011,66006,5.502053162229533
52011,32008,5.599075012892754
52015,28009,1.8472882828622066
52015,21027,1.9900605518425813
52015,34008,3.123856590818471
52015,77002,5.169905608422654
52015,29009,5.384419838757004
52016,32003,2.5844250811350675
52016,29009,2.7999344635187446
52016,46014,3.9433916873676145
52016,40020,4.038011515585363
52016,67018,4.333003577196769
53005,24004,2.034693342988078
53005,53009,2.11477280103561
53005,39108,2.406519478416911
53005,54063,3.3126475816180627
53005,40011,3.5463977498301005
53006,15024,1.5566072080007853
53006,34011,2.1738281900831073
53006,65004,3.2003070165220087
53006,39143,4.068473177987045
53006,32003,4.673280860380639
53007,72009,0.8912379031437118
53007,15014,1.9599043344000238
53007,37010,2.5294641725076876
53007,54015,5.934187475973437
53007,13004,6.460563829883581
53008,51001,3.1542555381579347
53008,39025,4.385603037211645
53008,21024,6.031088210265208
53008,54016,6.290412148659259
53008,53023,6.973383755394507
53009,34005,2.0299280775436355
53009,53005,2.11477280103561
53009,48005,4.178892915593794
53009,12006,4.186391405494714
53009,73014,4.642331310882497
53013,39022,5.276282213832008
53013,65001,6.021655752365789
53013,26008,6.614377672918292
53013,15006,6.6812617071927365
53013,41020,6.8942304139040775
53017,37005,2.916081788976434
53017,54052,3.016258775370575
53017,16001,3.768270956287512
53017,38021,4.919761173065213
53017,17005,6.105291147848725
53018,53022,0.3347730574583325
53018,39114,1.8513824564362709
53018,50011,2.1857584496005042
53018,54019,3.7396541283920897
53018,64001,3.896894789444539
53022,53018,0.3347730574583325
53022,19017,4.266860438308242
53022,12005,4.370796266128175
53022,54012,4.9487878313785085
53022,56013,5.051829074701558
53023,37020,4.138301221515902
53023,44001,4.455391453059988
53023,21018,4.625815063315869
53023,66011,4.665930989631115
53023,55021,4.846742926956205
53028,27065,1.5797205449065985
53028,22001,2.653833830517653
53028,54095,3.5332796379567806
53028,76005,4.845583659374792
53028,28022,5.048699238417753
54001,43018,3.9545337272553382
54001,9004,4.166197546924534
54001,54018,4.235273780996927
54001,40012,4.557934729677466
54001,52004,4.768895259910831
54002,27006,2.2136289210253826
54002,69002,2.86876645964777
54002,40009,5.140805578895199
54002,54057,5.141098034466956
54002,28022,5.362296709433375
54003,84009,2.9287953154838258
54003,32008,3.0311651225230207
54003,55025,3.7575292414031853
54003,33032,5.068869104642573
54003,10002,6.9290798811963485
54004,39012,1.4969796257798569
54004,13008,1.717291472057088
54004,57006,2.809538752179795
54004,46005,2.9763993347667577
54004,19010,5.027879175159244
54005,61002,3.019194594589756
54005,27003,3.8590602482988006
54005,39020,5.383145920370355
54005,34002,6.416172223374308
54005,29005,6.437737801433047
54007,42027,1.7740318486430844
54007,21016,1.9180649102676375
54007,21008,2.5482927618309477
54007,15013,4.654064567665559
54007,33033,4.869246040199653
54008,68003,1.9904082495809747
54008,12002,3.0006867547279907
54008,76008,4.021623677073727
54008,54029,6.589799541715969
54008,65004,6.650904675305458
54011,95001,2.7519035230182034
54011,54096,4.283251218408745
54011,21027,4.946742362403766
54011,40016,5.495768008204131
54011,67015,5.582982178012035
54012,80006,2.7287542945454066
54012,15030,2.958833553953314
54012,54060,2.981366968355288
54012,39144,3.8030930832678815
54012,39012,3.869121476511173
54015,48003,3.323083056440209
54015,34010,3.6396907835693955
54015,41019,3.6458405066596096
54015,42008,3.9233230812666955
54015,97002,4.342196333654203
54016,44001,1.0181517568614218
54016,14005,3.3164862429987556
54016,69023,3.698322322351041
54016,49002,3.7480715041204857
54016,39005,5.333321385403284
54017,34003,3.3291106920617706
54017,25012,4.401103725203486
54017,65001,5.435439448655463
54017,51001,5.982299223542735
54017,80003,6.379875312261205
54018,28043,3.096319266483998
54018,54001,4.235273780996927
54018,39069,6.073623136151929
54018,9003,7.298039736806042
54018,82001,8.24549749863524
54019,37019,3.101450305905287
54019,30001,3.707995280471646
54019,53018,3.7396541283920897
54019,22006,5.11645355690834
54019,55023,5.546949431894976
54020,9002,0.2697721260619784
54020,8011,3.061371098053942
54020,39016,3.930892137924926
54020,84026,4.263180620147357
54020,84020,5.331448677423427
54022,55008,3.008655846054846
54022,57006,3.4078509357071356
54022,23001,5.444786864515451
54022,27079,6.477018218285324
54022,41011,6.533130949246311
54024,43008,1.2112592620904907
54024,39021,2.406462133506364
54024,65007,4.408804940116993
54024,41020,4.537036587906251
54024,11001,5.09706268354628
54025,74005,2.961459437507122
54025,6008,3.2067641010838326
54025,38018,3.794956257982429
54025,55026,5.2588335208485155
54025,30014,5.536163292389414
54027,37003,1.3563900618922273
54027,8011,5.054707212094485
54027,79004,5.31151965072144
54027,24005,5.592783296356118
54027,41019,5.864158933726131
54028,27079,1.6047062036397814
54028,68001,6.186147185445882
54028,27089,7.4373270063914765
54028,35003,7.8322876607029706
54028,27049,7.86162794845953
54029,15021,1.914092996695824
54029,28026,3.6464034335218583
54029,78004,4.1288566213904785
54029,83010,5.074080507835878
54029,54007,5.5588488916321515
54032,4005,1.3879113804562597
54032,39034,7.555145597538144
54032,48003,7.594095601189124
54032,39065,8.454703897831077
54032,12007,8.822407154512877
54034,36012,5.465439506572184
54034,21024,6.254786647040809
54034,37020,6.993171026079657
54034,54048,7.259817766307912
54034,71008,7.54422600403779
54036,28044,1.0758461785961784
54036,71006,4.500981781789391
54036,28091,4.653248435233175
54036,37008,4.692821432784333
54036,47004,4.704875875089586
54038,27077,0.8341252903491178
54038,27029,2.7449422580447846
54038,58009,2.8863142587043424
54038,55032,2.9506236628889155
54038,27026,3.4951360488541785
54044,64001,0.4470268448314933
54044,41011,2.836420455433221
54044,40013,4.509698437811558
54044,41013,4.68748973332209
54044,72004,4.971722940792256
54048,3003,1.1492919559450507
54048,14002,3.7406192000790455
54048,19017,5.326417557796234
54048,69043,6.038927139815482
54048,54034,7.259817766307912
54049,77003,3.064293230094013
54049,84004,3.4181323847972886
54049,58012,3.8025455947299305
54049,28117,5.573340560202651
54049,53018,6.216211225497409
54052,35008,1.9951934743277404
54052,53017,3.016258775370575
54052,41001,4.560867132465053
54052,39095,5.02191756204739
54052,75017,5.590864423324894
54057,49002,2.582603337719519
54057,32004,3.945660527719028
54057,71006,4.509520817115717
54057,28060,4.51643587356225
54057,54002,5.141098034466956
54060,54012,2.981366968355288
54060,40013,3.0852943133516453
54060,39014,4.667307253652795
54060,39007,5.702482354203299
54060,55021,5.955881882643409
54063,29009,1.7564794334121878
54063,15030,1.8660142014464949
54063,53005,3.3126475816180627
54063,39125,3.808539483844168
54063,44006,3.890315282853049
54080,9003,4.501902375662982
54080,36009,5.1883006851954905
54080,33026,5.42474810475104
54080,53007,6.83458147950553
54080,67033,6.925671158811975
54095,47018,0.674862949049657
54095,49004,1.5089973492355777
54095,26009,3.2808791504717147
54095,53028,3.5332796379567806
54095,21027,4.11989053252632
54096,39099,1.8540776682760622
54096,74001,2.3252047221696417
54096,55013,3.907851583671007
54096,54011,4.283251218408745
54096,47014,6.92485472771812
55002,74006,2.8915872803704197
55002,33024,3.667634251121559
55002,41014,3.783166927324249
55002,28044,4.454607053377435
55002,50006,4.614252377146269
55007,40011,1.7203191564358051
55007,54038,4.176958223396542
55007,28008,4.643956287477305
55007,18011,5.031595075122798
55007,34002,5.156223133263338
55008,21017,2.1451657278634677
55008,33031,2.451654543364542
55008,54022,3.008655846054846
55008,38004,3.070480092754226
55008,83004,3.107870010151647
55013,39007,0.3951733796702404
55013,33039,2.560484719735699
55013,34008,3.4285419641591086
55013,39034,3.556790969399242
55013,72015,3.897935479199213
55014,19017,0.8893486380492186
55014,80003,1.7584916832331052
55014,27080,3.3385135914056123
55014,38007,3.5827444787481006
55014,33039,5.27012732294012
55016,8013,2.423398646529291
55016,12005,3.2240584672117842
55016,89003,3.600709513415377
55016,28031,4.769366939123053
55016,26009,5.2327427798430906
55018,45001,2.129497593330408
55018,47001,3.741197802843362
55018,32003,4.676951571269473
55018,38021,5.5365824296220865
55018,50002,6.710952614942234
55021,21027,1.0684105016331502
55021,78004,1.3556290052960656
55021,27029,3.046107352015027
55021,46005,3.1754914580266154
55021,4003,3.190873234711777
55023,39054,3.330635975305617
55023,66001,3.8931336992196917
55023,33029,4.3279857901800005
55023,69007,5.12589319045959
55023,65006,5.319479767796847
55025,9005,3.245833791185248
55025,22001,3.4009958835611664
55025,54003,3.7575292414031853
55025,62001,5.6469957499541295
55025,41022,5.672000705218574
55026,89003,2.6544035111489737
55026,28046,3.253109435601575
55026,101005,4.090988266910577
55026,15024,4.2763278639505655
55026,54025,5.2588335208485155
55029,30001,1.9294709119341498
55029,73010,2.3892854580397045
55029,42027,2.7927379039215263
55029,8006,5.337743062381328
55029,20007,5.623571996516094
55032,54038,2.9506236628889155
55032,65008,4.662502761393284
55032,12009,5.523498619534543
55032,57005,5.9917964751817125
55032,23004,6.012705547422059
56001,49004,1.9128303636234971
56001,33014,3.481329056552971
56001,85002,3.6799077434087937
56001,83007,3.9281919505034377
56001,66004,5.511027671859397
56002,83006,3.664885537093894
56002,82001,4.027187728427867
56002,85004,4.232124407434168
56002,19001,4.796519571522668
56002,51001,6.452282851828491
56007,25029,3.649390360046456
56007,27090,5.612281532496388
56007,27084,6.101921746466436
56007,39127,6.181463338077805
56007,39001,6.811917865036248
56012,39042,3.3811480298857073
56012,81007,3.6617419351996943
56012,50008,4.235951368937089
56012,16003,4.459462860031463
56012,60002,4.763437624237353
56013,68001,1.5477212281286317
56013,30012,2.745873449378175
56013,27025,4.18434917281051
56013,53022,5.051829074701558
56013,72004,6.494229823466367
57004,43009,1.8386780577360464
57004,57005,2.3215736042606965
57004,92001,2.6702763901888504
57004,33035,3.6778467885435355
57004,17001,4.28959508578607
57005,41014,1.54968190284329
57005,57004,2.3215736042606965
57005,84009,3.7929621669613316
57005,73011,4.238696615706295
57005,68001,4.797280271153646
57006,27002,1.7334073381637682
57006,19020,2.7383531547263953
57006,54004,2.809538752179795
57006,54022,3.4078509357071356
57006,77002,5.963586588622656
57007,28052,3.600811158614125
57007,18008,3.94120210088242
57007,28012,4.6934358416835735
57007,33029,5.931103944460929
57007,41025,6.128883748285653
57008,4005,2.6979970348389934
57008,38029,4.4528535794476785
57008,54052,6.115883092407833
57008,28081,6.877864930339938
57008,21023,8.035257120963834
57009,12007,2.670189880888623
57009,71006,3.349141083919876
57009,33034,3.471981854791295
57009,10002,3.7109850444322734
57009,37003,4.566365951169486
58001,15039,3.2952917928462724
58001,16003,4.201840668088213
58001,40020,5.565943316276227
58001,36009,5.641272994635164
58001,20007,6.500516441022205
58002,11001,2.60375306048788
58002,33035,3.2333948104121153
58002,41028,3.5991767114160984
58002,27026,4.0390399849469185
58002,41016,4.788873040705924
58006,58010,2.724538309512274
58006,35003,3.071363378045652
58006,47014,4.619401909338481
58006,28082,5.190398828606526
58006,27062,5.3755403449327765
58008,3003,4.637375335251613
58008,59001,6.243150246470126
58008,39141,6.767192106036299
58008,78006,7.228778735028484
58008,37003,7.302800832557328
58009,54038,2.8863142587043424
58009,27051,5.448062499641501
58009,27062,5.7852153806059805
58009,40022,5.8250090128685645
58009,21022,7.1530571086773795
58010,43006,1.947014124242554
58010,58006,2.724538309512274
58010,65004,3.0881907324516082
58010,40010,5.284607175561869
58010,52005,5.305907745145971
58012,80002,2.692606358159321
58012,24001,3.2303018434815036
58012,54049,3.8025455947299305
58012,64002,4.043468931499289
58012,67010,6.817070998603433
59001,28008,2.1813289527258375
59001,31023,5.291471062001568
59001,78006,5.690271786127619
59001,54020,5.860761469297313
59001,79002,6.089063310559351
60002,83013,4.012713421115443
60002,43006,4.049743695593587
60002,41011,4.738618047490218
60002,56012,4.763437624237353
60002,55013,4.86937059587787
60003,33028,2.3917244824603023
60003,69027,4.426952450614305
60003,28055,5.380102787122194
60003,21003,5.726050645951361
60003,28003,6.214887931411153
60005,84013,0.3262652295295961
60005,76003,3.5408157252249093
60005,71001,3.6632254912849684
60005,40017,3.8153898883338253
60005,39120,5.316915835331607
60006,27030,4.203374120870042
60006,28093,4.911944726887712
60006,33026,5.309837662301928
60006,90003,5.657963679628918
60006,50008,7.315067258747523
60010,69043,2.949333823086156
60010,18003,4.058542718760023
60010,49001,6.294657099477302
60010,41011,6.445303483933087
60010,44001,6.950237549897126
60012,17003,1.430850096970329
60012,47001,2.1362361760816615
60012,43014,3.3032518826150694
60012,43005,5.2038186939977065
60012,33018,6.427009335608592
61001,39016,1.1499226060913839
61001,25012,1.1619380362136356
61001,39144,1.4765151540028298
61001,10003,1.7991164498164092
61001,50002,3.1356878033375706
61002,27009,1.4999696663599569
61002,40022,2.822103647990272
61002,54005,3.019194594589756
61002,33014,4.270447868783788
61002,17015,4.775203974700975
62001,30011,3.5951986036935426
62001,39034,4.994138364122484
62001,55025,5.6469957499541295
62001,40005,5.7730481550044255
62001,13007,5.793889971340498
63001,26006,4.712653711020999
63001,7002,5.52292277693614
63001,73010,6.591002730996248
63001,43007,7.330567917971976
63001,31010,8.556822073643929
63004,33021,3.185272358841548
63004,46005,4.706937858098405
63004,9002,4.977553214180638
63004,40012,5.333770992459275
63004,40004,7.750491661823784
64001,54044,0.4470268448314933
64001,30012,2.6957692779613023
64001,31006,3.5778440435547214
64001,53018,3.896894789444539
64001,48004,4.226705691197342
64002,11001,3.146617231250093
64002,58012,4.043468931499289
64002,71006,4.969730073152867
64002,53006,6.602191227160874
64002,56001,6.828842361630557
64006,4006,2.0949770881802023
64006,48003,4.278461055099135
64006,96002,5.280406423751868
64006,33014,5.285792466603281
64006,47009,5.329543789106156
65001,27080,1.3802220835793058
65001,39069,3.2028187585313037
65001,28093,4.18290927465562
65001,50007,4.8714150921472505
65001,54017,5.435439448655463
65004,47009,0.8011797551111736
65004,19006,1.374133909049624
65004,70002,2.7039008857574647
65004,58010,3.0881907324516082
65004,53006,3.2003070165220087
65005,101002,2.700018703638921
65005,40021,4.493362438085759
65005,28046,4.521890423263261
65005,36012,5.780027076061149
65005,27090,5.868387597969309
65006,106001,1.94523648947885
65006,40004,2.0600594651611397
65006,17004,2.3190767559526786
65006,69027,3.4645220449580054
65006,33022,3.5102994174286613
65007,84020,0.46881232918941024
65007,54024,4.408804940116993
65007,26005,6.288507931139151
65007,54049,6.419955217912349
65007,32003,6.719833926519315
65008,39022,1.1146272919680371
65008,12007,2.5014301909107917
65008,28082,2.557462218684765
65008,80002,3.2379759109666026
65008,27073,3.297077645430875
66001,55023,3.8931336992196917
66001,37003,3.9250745215855454
66001,27041,3.948601777844912
66001,42004,5.3934200652276285
66001,54063,5.627317833568671
66004,79003,1.7618285955222772
66004,36003,2.494997595189222
66004,9005,2.933709256214733
66004,37005,3.565121737051906
66004,80006,4.052486150500702
66006,17005,2.668039167628541
66006,41013,3.0263411902824178
66006,23004,3.109156316430552
66006,34007,3.6513594728539123
66006,84019,3.79480750499943
66011,28085,0.7000142855685161
66011,24003,3.9067963857872092
66011,94001,3.985410392920659
66011,40022,4.151383022560072
66011,53023,4.665930989631115
67001,67018,5.36180137640327
67001,33018,5.6952629438859095
67001,18010,5.830645247311827
67001,77004,6.082788916278453
67001,33034,6.54480076090938
67005,76003,2.739269428150506
67005,28033,3.6324143486116776
67005,9004,3.9850562103940264
67005,65004,4.557458611989801
67005,39127,5.3871018182321375
67006,55008,5.626111356878746
67006,55021,5.690819448901888
67006,39021,5.75507445651227
67006,74006,6.40631095092956
67006,41006,7.163707559636979
67008,18011,2.058469820036233
67008,41005,2.8617955901845957
67008,81002,3.214557201233165
67008,72004,4.4521033231496325
67008,73009,5.571529861716618
67010,47011,1.4125891122332779
67010,33006,4.550409651888498
67010,52011,4.961812773573787
67010,54025,6.751837453612165
67010,58012,6.817070998603433
67015,72005,1.8563588015251793
67015,27035,2.155210430561248
67015,21011,2.268357335165692
67015,15006,4.312853463775462
67015,39054,4.938745184761004
67018,9004,1.025654912726498
67018,84016,3.0566085781467014
67018,52016,4.333003577196769
67018,67001,5.36180137640327
67018,55016,6.49552415129064
67025,29005,3.4344909375335377
67025,39028,4.1049576124486356
67025,39049,4.493038615458363
67025,47014,4.782722655559279
67025,78003,4.796666550845494
67033,84014,1.4440512456280767
67033,27089,2.190948881192804
67033,41014,3.98720315509506
67033,11003,4.74970672778857
67033,17003,5.274451345874754
68001,56013,1.5477212281286317
68001,77002,1.737468560866642
68001,39025,3.082425830413442
68001,27087,3.6965326997065775
68001,19001,4.429508437738887
68003,54008,1.9904082495809747
68003,74001,4.816411215832801
68003,84009,5.257655846477592
68003,15023,5.46538800086508
68003,29005,5.530962032051929
68004,36003,2.0082930563042836
68004,30004,3.0721835882642172
68004,39029,3.920423701591449
68004,13008,6.2112057605588955
68004,20007,6.389132335458392
68005,41004,1.7151912429813767
68005,26008,2.14751693823355
68005,17015,4.701567929956984
68005,32006,5.555685016269371
68005,27079,5.77165946673918
68020,29002,3.504405370387393
68020,30014,4.027158303320097
68020,39005,4.161416705882745
68020,75004,5.827195723502
68020,27030,7.299551356076618
69002,54002,2.86876645964777
69002,68001,5.715193959963213
69002,54001,5.861038901082299
69002,46003,6.360773930898661
69002,52009,6.661086097627023
69007,89003,2.679387429992161
69007,27009,3.7568721032262995
69007,44001,4.91858231607442
69007,55023,5.12589319045959
69007,28012,5.1845356590537595
69012,41023,6.131325876186977
69012,84013,7.327272412023453
69012,58012,7.494504186402193
69012,40013,8.112815664120564
69012,41005,8.501682245297102
69015,34003,0.5120175778232618
69015,23016,1.6658835493515145
69015,37018,3.334083382280653
69015,39069,4.617252213167481
69015,71008,4.951252063872329
69017,12007,3.1045167095701065
69017,21008,6.4754642304625545
69017,42003,6.532813253109261
69017,32004,6.60357456231093
69017,67033,6.9421026353692
69023,4001,0.6129747139972415
69023,80006,1.7502368411160816
69023,9005,1.9426046947333366
69023,17003,3.32696528385855
69023,15039,3.4407361131013814
69027,83003,0.7591449137022522
69027,18018,2.144999067598865
69027,65006,3.4645220449580054
69027,12009,3.61154205291867
69027,39019,3.700585494215747
69030,33053,1.7343384906067212
69030,31021,1.8470877077172054
69030,24003,2.103867866573374
69030,21027,2.7124638246435655
69030,52016,7.034194268002555
69032,28044,1.41374538018697
69032,25020,4.60521324153399
69032,13004,5.929187887055023
69032,28040,6.144922619529069
69032,52015,6.808699802458617
69043,38018,2.550640703823257
69043,21009,2.869210518592179
69043,60010,2.949333823086156
69043,21012,3.1571357272059117
69043,13007,3.878639065445508
70002,65004,2.7039008857574647
70002,13004,5.325050422296488
70002,55002,5.878201170426204
70002,25021,6.1655683436322395
70002,33007,6.355907173645631
71001,80005,2.427100533558509
71001,74006,3.343782439094984
71001,28046,3.4958405283994294
71001,60005,3.6632254912849684
71001,101002,5.786694825200306
71004,37009,1.5182493207638856
71004,74007,1.6929385694702568
71004,44011,2.1883189895442574
71004,81006,2.6651763543900806
71004,36011,5.100701324327861
71006,10002,1.8728929494234314
71006,57009,3.349141083919876
71006,54036,4.500981781789391
71006,54057,4.509520817115717
71006,77004,4.841118259245482
71008,4006,3.5216325759511027
71008,10003,3.5240977568733816
71008,55008,3.8506947425107585
71008,34012,4.2468789716684885
71008,27087,4.414348649574476
71014,6007,2.7917392428376973
71014,39010,3.6498312289748416
71014,34008,7.070330402463522
71014,85004,7.240436519989661
71014,27051,8.177289587632323
72002,28033,2.3449234529084313
72002,43007,2.439504252916973
72002,47008,2.487373916402598
72002,72007,2.5503584061852953
72002,25020,3.971370166579791
72004,34012,2.002300926434386
72004,50007,3.2867795788583085
72004,67008,4.4521033231496325
72004,54044,4.971722940792256
72004,47018,5.826043597502511
72005,32003,1.2325988804148738
72005,67015,1.8563588015251793
72005,72015,2.4240478543131116
72005,81003,4.016930295636209
72005,12006,4.339114771471251
72007,73014,1.6452622891198836
72007,72002,2.5503584061852953
72007,79004,3.6770647261096725
72007,33026,4.588356132647073
72007,77003,4.650034408474845
72009,53007,0.8912379031437118
72009,84030,5.134451187809657
72009,40004,5.906386120124555
72009,40013,6.247366965370291
72009,58002,6.942503438962058
72014,24001,1.6693483758640675
72014,81004,2.3269467118952254
72014,15030,3.042171757149816
72014,85001,3.272430289555455
72014,22006,4.570737467849144
72015,50007,0.962667128347073
72015,39120,2.072773263046395
72015,72005,2.4240478543131116
72015,81003,3.3889651812905957
72015,55013,3.897935479199213
73005,37003,1.1556340251134873
73005,49001,2.281523394576527
73005,89003,2.3370109113994313
73005,73009,4.123848324077887
73005,73011,4.9993772612196405
73009,31021,2.565099998050758
73009,83004,3.729900400815014
73009,39028,4.0978848202456835
73009,13008,4.114279159220969
73009,73005,4.123848324077887
73010,34010,1.195853669978062
73010,55029,2.3892854580397045
73010,80001,2.983899797245209
73010,15021,3.544332095049785
73010,79004,3.987506112847979
73011,29002,2.171387114265902
73011,57005,4.238696615706295
73011,77003,4.614605616951464
73011,73005,4.9993772612196405
73011,39095,5.341419380651551
73014,72007,1.6452622891198836
73014,39078,2.1972621600528237
73014,81003,4.512218633887326
73014,48011,4.581343034526011
73014,53009,4.642331310882497
73015,49002,3.6940016242551925
73015,84020,5.2127368051725
73015,20002,5.593693323735223
73015,54049,6.44752518413073
73015,27029,6.905714807317198
74001,54096,2.3252047221696417
74001,68003,4.816411215832801
74001,81004,5.133959193449048
74001,50006,5.345582194672532
74001,74007,5.703128702738524
74005,46008,1.5583889116648644
